@relation 'mushrooms-weka.filters.unsupervised.attribute.Copy-R8,9,19-weka.filters.unsupervised.attribute.OrdinalToNumeric-R24,25-weka.filters.unsupervised.attribute.RenameNominalValues-R26-No:1,t:2,n:0-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,1'

@attribute cap-shape {x,b,s,f,k,c}
@attribute cap-surface {s,y,f,g}
@attribute cap-color {n,y,w,g,e,p,b,u,c,r}
@attribute bruises {t,f}
@attribute odor {p,a,l,n,f,c,y,s,m}
@attribute gill-attachment {f,a}
@attribute gill-spacing {c,w}
@attribute gill-size numeric
@attribute gill-color {k,n,g,p,w,h,u,e,b,r,y,o}
@attribute stalk-shape {e,t}
@attribute stalk-root {e,c,b,r}
@attribute stalk-surface-above-ring {s,f,k,y}
@attribute stalk-surface-below-ring {s,f,y,k}
@attribute stalk-color-above-ring {w,g,p,n,b,e,o,c,y}
@attribute stalk-color-below-ring {w,p,g,b,n,e,y,o,c}
@attribute veil-type {p}
@attribute veil-color {w,n,o,y}
@attribute ring-number {o,t,n}
@attribute ring-type {p,e,l,f,n}
@attribute spore-print-color {k,n,u,h,w,r,o,y,b}
@attribute population {s,n,a,v,y,c}
@attribute habitat {u,g,m,d,p,w,l}
@attribute gill-spacing-num numeric
@attribute gill-size-num numeric
@attribute ring-number-num numeric
@attribute class {p,e}

@data
f,s,n,f,f,f,c,1.81939885170799,b,t,?,s,k,p,w,p,w,o,e,w,v,l,1,0,1,p
f,y,n,f,f,f,c,1.73688924316393,b,t,?,s,k,w,p,p,w,o,e,w,v,d,1,0,1,p
x,y,e,f,s,f,c,2.74465777860412,b,t,?,k,s,p,w,p,w,o,e,w,v,d,1,0,1,p
f,y,n,f,s,f,c,1.08037577887894,b,t,?,s,s,w,w,p,w,o,e,w,v,l,1,0,1,p
x,s,n,f,y,f,c,1.68376564456895,b,t,?,s,k,p,p,p,w,o,e,w,v,d,1,0,1,p
f,y,e,f,f,f,c,1.36975474102454,b,t,?,s,s,p,w,p,w,o,e,w,v,d,1,0,1,p
f,s,n,f,s,f,c,2.75058906638644,b,t,?,s,s,w,w,p,w,o,e,w,v,l,1,0,1,p
x,s,n,f,s,f,c,1.83847931229152,b,t,?,s,s,p,w,p,w,o,e,w,v,p,1,0,1,p
f,y,n,f,s,f,c,2.00774448425027,b,t,?,s,s,p,p,p,w,o,e,w,v,l,1,0,1,p
f,s,e,f,s,f,c,2.15761176297345,b,t,?,k,s,w,w,p,w,o,e,w,v,l,1,0,1,p
f,y,n,f,y,f,c,1.70938233316841,b,t,?,s,s,p,w,p,w,o,e,w,v,l,1,0,1,p
f,s,n,f,f,f,c,1.84722058772177,b,t,?,s,s,p,p,p,w,o,e,w,v,d,1,0,1,p
f,y,e,f,y,f,c,1.46180284823876,b,t,?,s,s,p,p,p,w,o,e,w,v,p,1,0,1,p
f,y,e,f,f,f,c,1.93560622871704,b,t,?,k,k,p,w,p,w,o,e,w,v,l,1,0,1,p
f,s,n,f,s,f,c,1.83588718369995,b,t,?,k,k,w,p,p,w,o,e,w,v,l,1,0,1,p
x,s,e,f,y,f,c,2.07356426581519,b,t,?,s,k,w,w,p,w,o,e,w,v,d,1,0,1,p
f,s,n,f,f,f,c,2.3667742424257,b,t,?,s,s,p,p,p,w,o,e,w,v,p,1,0,1,p
x,s,e,f,y,f,c,2.35529317927818,b,t,?,k,s,p,w,p,w,o,e,w,v,l,1,0,1,p
x,s,n,f,y,f,c,2.85998858446636,b,t,?,k,s,p,p,p,w,o,e,w,v,d,1,0,1,p
x,s,n,f,y,f,c,1.47334572908139,b,t,?,k,s,p,p,p,w,o,e,w,v,l,1,0,1,p
x,s,n,f,f,f,c,1.7407460581023,b,t,?,k,k,p,w,p,w,o,e,w,v,d,1,0,1,p
k,y,n,f,y,f,c,2.18671071387573,b,t,?,k,k,p,w,p,w,o,e,w,v,d,1,0,1,p
f,s,n,f,y,f,c,1.74704082820663,b,t,?,k,k,w,p,p,w,o,e,w,v,p,1,0,1,p
x,y,e,f,y,f,c,1.28576726108752,b,t,?,s,s,w,p,p,w,o,e,w,v,p,1,0,1,p
f,s,n,f,y,f,c,2.0161776820929,b,t,?,s,s,p,w,p,w,o,e,w,v,p,1,0,1,p
f,s,n,f,f,f,c,2.62304331217208,b,t,?,s,k,w,w,p,w,o,e,w,v,d,1,0,1,p
x,s,n,f,s,f,c,2.02204772776152,b,t,?,s,k,w,w,p,w,o,e,w,v,l,1,0,1,p
x,s,n,f,f,f,c,2.15681902570521,b,t,?,s,s,p,w,p,w,o,e,w,v,d,1,0,1,p
x,y,e,f,s,f,c,1.8284217702116,b,t,?,s,s,w,w,p,w,o,e,w,v,l,1,0,1,p
f,s,e,f,f,f,c,2.27004979745996,b,t,?,s,s,w,p,p,w,o,e,w,v,d,1,0,1,p
f,s,e,f,s,f,c,1.67484395295608,b,t,?,k,k,w,p,p,w,o,e,w,v,l,1,0,1,p
f,y,n,f,f,f,c,2.23197646343563,b,t,?,s,k,w,p,p,w,o,e,w,v,p,1,0,1,p
x,s,e,f,s,f,c,1.35415568100504,b,t,?,s,k,p,p,p,w,o,e,w,v,l,1,0,1,p
f,s,e,f,s,f,c,1.97885220930925,b,t,?,s,s,w,p,p,w,o,e,w,v,l,1,0,1,p
f,y,e,f,s,f,c,1.38326422244616,b,t,?,s,s,p,p,p,w,o,e,w,v,d,1,0,1,p
f,y,e,f,y,f,c,2.19104479157122,b,t,?,k,k,p,w,p,w,o,e,w,v,l,1,0,1,p
x,y,e,f,s,f,c,1.97320101880897,b,t,?,k,k,w,w,p,w,o,e,w,v,l,1,0,1,p
f,y,n,f,f,f,c,1.51308622925074,b,t,?,k,k,w,w,p,w,o,e,w,v,l,1,0,1,p
f,s,n,f,f,f,c,2.2390030132477,b,t,?,s,s,w,w,p,w,o,e,w,v,l,1,0,1,p
f,s,n,f,y,f,c,1.89036878486964,b,t,?,k,s,p,p,p,w,o,e,w,v,p,1,0,1,p
k,y,e,f,f,f,c,2.50912125705146,b,t,?,k,k,w,w,p,w,o,e,w,v,l,1,0,1,p
f,s,e,f,y,f,c,1.65185105681038,b,t,?,s,s,w,w,p,w,o,e,w,v,l,1,0,1,p
x,s,e,f,s,f,c,2.05448758806699,b,t,?,k,s,p,p,p,w,o,e,w,v,p,1,0,1,p
x,y,e,f,y,f,c,1.53937006314136,b,t,?,s,k,w,w,p,w,o,e,w,v,p,1,0,1,p
f,y,e,f,f,f,c,1.76416918686782,b,t,?,s,k,w,w,p,w,o,e,w,v,l,1,0,1,p
x,y,e,f,s,f,c,2.22490687589541,b,t,?,k,k,w,w,p,w,o,e,w,v,d,1,0,1,p
f,y,e,f,f,f,c,2.01664968612522,b,t,?,s,s,w,p,p,w,o,e,w,v,l,1,0,1,p
f,y,n,f,y,f,c,1.49939910256619,b,t,?,k,k,p,p,p,w,o,e,w,v,d,1,0,1,p
f,y,e,f,y,f,c,1.80596355622139,b,t,?,s,k,p,p,p,w,o,e,w,v,l,1,0,1,p
x,y,e,f,s,f,c,2.44438828797409,b,t,?,s,s,w,w,p,w,o,e,w,v,p,1,0,1,p
x,s,e,f,y,f,c,1.23933470192634,b,t,?,s,k,p,w,p,w,o,e,w,v,d,1,0,1,p
f,s,e,f,f,f,c,1.99321692181243,b,t,?,k,s,p,w,p,w,o,e,w,v,l,1,0,1,p
f,s,e,f,f,f,c,1.97892514522073,b,t,?,k,k,p,w,p,w,o,e,w,v,p,1,0,1,p
x,s,e,f,f,f,c,1.29770459267827,b,t,?,s,s,w,w,p,w,o,e,w,v,p,1,0,1,p
f,s,e,f,y,f,c,1.63697766803693,b,t,?,k,k,w,w,p,w,o,e,w,v,p,1,0,1,p
f,s,e,f,s,f,c,1.24331714538141,b,t,?,s,s,w,w,p,w,o,e,w,v,p,1,0,1,p
f,s,n,f,y,f,c,2.37164051290931,b,t,?,k,k,p,w,p,w,o,e,w,v,l,1,0,1,p
f,y,e,f,f,f,c,1.85341275749159,b,t,?,k,k,p,p,p,w,o,e,w,v,d,1,0,1,p
f,y,n,f,s,f,c,1.87567802059049,b,t,?,k,k,p,w,p,w,o,e,w,v,p,1,0,1,p
k,s,e,f,f,f,c,2.41817527794631,b,t,?,k,k,w,p,p,w,o,e,w,v,l,1,0,1,p
f,s,n,f,y,f,c,2.18588290606804,b,t,?,k,k,p,w,p,w,o,e,w,v,d,1,0,1,p
f,y,n,f,y,f,c,1.27587454400234,b,t,?,s,s,p,p,p,w,o,e,w,v,p,1,0,1,p
f,s,e,f,s,f,c,2.56823487748939,b,t,?,k,s,p,p,p,w,o,e,w,v,l,1,0,1,p
f,y,e,f,y,f,c,1.5665652911835,b,t,?,s,s,w,p,p,w,o,e,w,v,l,1,0,1,p
x,s,n,f,y,f,c,2.74032167591103,b,t,?,s,s,p,p,p,w,o,e,w,v,p,1,0,1,p
k,y,n,f,y,f,c,1.67239083819385,b,t,?,k,k,p,p,p,w,o,e,w,v,p,1,0,1,p
x,y,e,f,s,f,c,1.83508564830645,b,t,?,k,k,w,p,p,w,o,e,w,v,d,1,0,1,p
x,s,e,f,f,f,c,1.57745323071544,b,t,?,s,s,w,p,p,w,o,e,w,v,l,1,0,1,p
k,y,n,f,y,f,c,2.2375926890061,b,t,?,k,s,p,w,p,w,o,e,w,v,d,1,0,1,p
x,s,n,f,y,f,c,1.57543494178366,b,t,?,k,s,w,p,p,w,o,e,w,v,p,1,0,1,p
f,s,n,f,s,f,c,1.92517489312584,b,t,?,s,k,w,p,p,w,o,e,w,v,p,1,0,1,p
f,s,n,f,s,f,c,1.74013079689012,b,t,?,s,s,w,p,p,w,o,e,w,v,p,1,0,1,p
x,s,e,f,s,f,c,1.4274733795323,b,t,?,k,k,w,w,p,w,o,e,w,v,p,1,0,1,p
f,s,e,f,f,f,c,2.34291129167058,b,t,?,s,k,p,w,p,w,o,e,w,v,l,1,0,1,p
f,y,e,f,f,f,c,2.06799511263936,b,t,?,k,k,w,w,p,w,o,e,w,v,l,1,0,1,p
f,y,e,f,f,f,c,1.79829474923021,b,t,?,k,k,w,p,p,w,o,e,w,v,p,1,0,1,p
f,s,n,f,f,f,c,1.78875060499658,b,t,?,k,s,w,w,p,w,o,e,w,v,l,1,0,1,p
f,s,e,f,f,f,c,2.08203717537823,b,t,?,s,s,p,w,p,w,o,e,w,v,p,1,0,1,p
x,s,n,f,f,f,c,2.48744530864632,b,t,?,k,s,w,p,p,w,o,e,w,v,p,1,0,1,p
f,s,e,f,f,f,c,1.4145784401532,b,t,?,k,k,p,p,p,w,o,e,w,v,l,1,0,1,p
x,s,e,f,s,f,c,1.96130964354984,b,t,?,s,s,w,w,p,w,o,e,w,v,p,1,0,1,p
f,s,e,f,y,f,c,1.40290668774022,b,t,?,s,s,w,p,p,w,o,e,w,v,d,1,0,1,p
f,y,e,f,f,f,c,1.54406155005077,b,t,?,k,s,w,w,p,w,o,e,w,v,p,1,0,1,p
k,y,e,f,s,f,c,1.61942592572676,b,t,?,s,s,p,w,p,w,o,e,w,v,p,1,0,1,p
f,s,n,f,s,f,c,2.48810967194902,b,t,?,s,s,w,w,p,w,o,e,w,v,p,1,0,1,p
k,y,e,f,s,f,c,1.61149984518542,b,t,?,k,s,w,w,p,w,o,e,w,v,d,1,0,1,p
f,s,e,f,y,f,c,2.29458628584888,b,t,?,k,k,p,w,p,w,o,e,w,v,l,1,0,1,p
f,y,e,f,s,f,c,1.06217145142013,b,t,?,s,k,w,w,p,w,o,e,w,v,l,1,0,1,p
f,s,e,f,f,f,c,1.50981562862627,b,t,?,k,k,p,w,p,w,o,e,w,v,l,1,0,1,p
x,s,n,f,f,f,c,1.40492113250096,b,t,?,s,k,w,w,p,w,o,e,w,v,d,1,0,1,p
f,y,e,f,s,f,c,1.96727474339881,b,t,?,k,s,p,w,p,w,o,e,w,v,l,1,0,1,p
f,y,n,f,s,f,c,2.6953638609912,b,t,?,k,k,w,p,p,w,o,e,w,v,d,1,0,1,p
f,s,e,f,f,f,c,2.18422384806459,b,t,?,k,k,p,w,p,w,o,e,w,v,d,1,0,1,p
f,y,n,f,f,f,c,1.89767767560571,b,t,?,k,k,w,w,p,w,o,e,w,v,p,1,0,1,p
x,s,e,f,f,f,c,1.86250745599689,b,t,?,k,k,w,w,p,w,o,e,w,v,p,1,0,1,p
f,s,e,f,s,f,c,1.31068033966449,b,t,?,k,k,w,w,p,w,o,e,w,v,l,1,0,1,p
k,y,n,f,y,f,c,1.56702084413371,b,t,?,k,s,w,p,p,w,o,e,w,v,d,1,0,1,p
f,s,e,f,f,f,c,1.1204260366856,b,t,?,s,s,w,p,p,w,o,e,w,v,p,1,0,1,p
f,y,n,f,y,f,c,1.56168897275867,b,t,?,k,s,p,p,p,w,o,e,w,v,l,1,0,1,p
f,y,n,f,y,f,c,1.73460946330965,b,t,?,s,k,p,w,p,w,o,e,w,v,d,1,0,1,p
f,y,n,f,y,f,c,2.34859523156935,b,t,?,s,s,p,w,p,w,o,e,w,v,p,1,0,1,p
f,s,n,f,s,f,c,2.10182914338338,b,t,?,k,k,w,p,p,w,o,e,w,v,d,1,0,1,p
f,s,n,f,y,f,c,1.30063118016173,b,t,?,s,s,w,w,p,w,o,e,w,v,l,1,0,1,p
f,y,e,f,y,f,c,2.16191317084794,b,t,?,k,k,p,w,p,w,o,e,w,v,p,1,0,1,p
x,s,e,f,f,f,c,2.39489270671508,b,t,?,k,s,w,p,p,w,o,e,w,v,d,1,0,1,p
f,y,n,f,f,f,c,1.39680570135682,b,t,?,k,s,p,p,p,w,o,e,w,v,p,1,0,1,p
x,s,n,f,f,f,c,2.1847606116098,b,t,?,s,k,p,p,p,w,o,e,w,v,p,1,0,1,p
x,s,e,f,f,f,c,1.90978655193215,b,t,?,s,k,p,p,p,w,o,e,w,v,l,1,0,1,p
x,s,e,f,y,f,c,1.44171049232962,b,t,?,s,k,w,w,p,w,o,e,w,v,l,1,0,1,p
f,y,e,f,y,f,c,2.85512272280865,b,t,?,k,k,w,p,p,w,o,e,w,v,d,1,0,1,p
x,s,n,f,y,f,c,1.72966408797281,b,t,?,k,s,p,w,p,w,o,e,w,v,d,1,0,1,p
x,s,e,f,s,f,c,1.78383534556931,b,t,?,s,s,w,p,p,w,o,e,w,v,p,1,0,1,p
f,s,n,f,f,f,c,2.3108420731285,b,t,?,k,s,p,w,p,w,o,e,w,v,l,1,0,1,p
x,s,n,f,y,f,c,1.40023976583146,b,t,?,k,k,p,w,p,w,o,e,w,v,l,1,0,1,p
f,y,e,f,y,f,c,1.82338750787122,b,t,?,k,s,w,p,p,w,o,e,w,v,d,1,0,1,p
x,s,n,f,f,f,c,1.86779121629037,b,t,?,k,k,w,p,p,w,o,e,w,v,d,1,0,1,p
f,y,e,f,f,f,c,2.08119965465697,b,t,?,k,k,p,p,p,w,o,e,w,v,l,1,0,1,p
f,s,e,f,f,f,c,1.16927083206802,b,t,?,k,s,w,w,p,w,o,e,w,v,p,1,0,1,p
f,y,n,f,f,f,c,1.92094247401974,b,t,?,k,k,p,p,p,w,o,e,w,v,l,1,0,1,p
f,y,n,f,y,f,c,2.47595454725225,b,t,?,s,s,w,w,p,w,o,e,w,v,d,1,0,1,p
x,y,e,f,f,f,c,2.21154387685802,b,t,?,k,k,p,w,p,w,o,e,w,v,d,1,0,1,p
x,s,e,f,y,f,c,1.52608737505178,b,t,?,s,k,p,p,p,w,o,e,w,v,d,1,0,1,p
k,y,n,f,y,f,c,1.50450230407845,b,t,?,s,k,p,p,p,w,o,e,w,v,d,1,0,1,p
k,y,n,f,s,f,c,1.94762514191692,b,t,?,s,k,w,w,p,w,o,e,w,v,d,1,0,1,p
x,y,e,f,s,f,c,2.08084550855159,b,t,?,s,s,p,p,p,w,o,e,w,v,p,1,0,1,p
f,s,e,f,f,f,c,2.56799522658681,b,t,?,k,s,w,p,p,w,o,e,w,v,l,1,0,1,p
f,s,n,f,s,f,c,1.54409074868277,b,t,?,k,s,p,p,p,w,o,e,w,v,l,1,0,1,p
f,s,e,f,s,f,c,1.81284285508143,b,t,?,s,k,w,w,p,w,o,e,w,v,p,1,0,1,p
x,s,e,f,f,f,c,1.72382061924893,b,t,?,k,s,w,w,p,w,o,e,w,v,p,1,0,1,p
f,s,n,f,s,f,c,1.83974659246287,b,t,?,s,s,p,w,p,w,o,e,w,v,d,1,0,1,p
f,y,e,f,s,f,c,2.20732964015958,b,t,?,s,k,p,p,p,w,o,e,w,v,p,1,0,1,p
x,s,n,f,s,f,c,2.06580111870012,b,t,?,s,k,p,w,p,w,o,e,w,v,l,1,0,1,p
x,y,e,f,f,f,c,1.91894795496914,b,t,?,s,k,p,p,p,w,o,e,w,v,p,1,0,1,p
f,s,e,f,y,f,c,2.09288072247708,b,t,?,k,s,p,p,p,w,o,e,w,v,p,1,0,1,p
x,s,n,f,y,f,c,2.14241299522577,b,t,?,k,k,p,p,p,w,o,e,w,v,d,1,0,1,p
f,s,n,f,f,f,c,1.09899960957778,b,t,?,k,s,p,w,p,w,o,e,w,v,p,1,0,1,p
k,s,n,f,y,f,c,1.29818225654675,b,t,?,k,k,w,p,p,w,o,e,w,v,p,1,0,1,p
f,s,n,f,y,f,c,2.10787837718681,b,t,?,s,s,p,w,p,w,o,e,w,v,l,1,0,1,p
k,y,e,f,f,f,c,1.53039194841255,b,t,?,k,s,w,w,p,w,o,e,w,v,p,1,0,1,p
x,s,n,f,s,f,c,2.27315914851326,b,t,?,s,k,w,p,p,w,o,e,w,v,d,1,0,1,p
k,y,e,f,f,f,c,1.7560622670352,b,t,?,s,s,w,w,p,w,o,e,w,v,p,1,0,1,p
k,s,e,f,s,f,c,1.96779557873036,b,t,?,k,k,w,w,p,w,o,e,w,v,d,1,0,1,p
b,y,y,f,n,f,w,2.57017376361801,y,e,c,y,y,y,y,p,y,o,e,w,c,l,2,0,1,p
x,s,e,f,f,f,c,1.83082218534247,b,t,?,k,s,w,w,p,w,o,e,w,v,d,1,0,1,p
k,y,e,f,f,f,c,2.71017371488697,b,t,?,s,k,w,p,p,w,o,e,w,v,p,1,0,1,p
k,s,e,f,s,f,c,2.16187922057308,b,t,?,s,k,p,p,p,w,o,e,w,v,p,1,0,1,p
f,s,e,f,s,f,c,0.93105304991597,b,t,?,k,k,w,w,p,w,o,e,w,v,d,1,0,1,p
f,y,n,f,y,f,c,1.75788479412833,b,t,?,k,s,p,w,p,w,o,e,w,v,p,1,0,1,p
f,s,e,f,s,f,c,1.69139809094645,b,t,?,k,k,w,p,p,w,o,e,w,v,d,1,0,1,p
k,s,n,f,s,f,c,1.77134174161044,b,t,?,s,s,w,w,p,w,o,e,w,v,p,1,0,1,p
k,s,e,f,y,f,c,2.41144179639532,b,t,?,k,s,p,p,p,w,o,e,w,v,d,1,0,1,p
f,s,e,f,f,f,c,2.1837751593127,b,t,?,k,s,w,w,p,w,o,e,w,v,l,1,0,1,p
f,y,n,f,s,f,c,1.95451915433135,b,t,?,k,k,w,w,p,w,o,e,w,v,d,1,0,1,p
f,s,n,f,y,f,c,1.37419568982758,b,t,?,s,s,w,p,p,w,o,e,w,v,p,1,0,1,p
f,s,n,f,y,f,c,2.13579730729629,b,t,?,k,k,w,p,p,w,o,e,w,v,d,1,0,1,p
k,y,e,f,y,f,c,1.72962638787654,b,t,?,k,k,w,p,p,w,o,e,w,v,l,1,0,1,p
f,s,n,f,s,f,c,1.55981432461958,b,t,?,s,s,w,p,p,w,o,e,w,v,l,1,0,1,p
x,y,e,f,f,f,c,1.1280765339348,b,t,?,k,k,p,w,p,w,o,e,w,v,p,1,0,1,p
f,y,e,f,y,f,c,1.57783414010984,b,t,?,k,s,p,p,p,w,o,e,w,v,l,1,0,1,p
f,s,e,f,y,f,c,1.81539403625273,b,t,?,k,s,w,p,p,w,o,e,w,v,l,1,0,1,p
k,y,n,f,f,f,c,1.24744849777253,b,t,?,s,s,p,w,p,w,o,e,w,v,d,1,0,1,p
k,s,e,f,y,f,c,1.8268061177171,b,t,?,k,k,w,w,p,w,o,e,w,v,l,1,0,1,p
f,y,n,f,y,f,c,1.03162156229844,b,t,?,s,k,w,w,p,w,o,e,w,v,l,1,0,1,p
k,s,n,f,s,f,c,2.19112058458589,b,t,?,s,s,p,p,p,w,o,e,w,v,d,1,0,1,p
k,s,n,f,y,f,c,1.77970042559558,b,t,?,s,k,w,p,p,w,o,e,w,v,l,1,0,1,p
f,y,n,f,s,f,c,1.16673046724963,b,t,?,s,k,w,p,p,w,o,e,w,v,l,1,0,1,p
x,s,e,f,f,f,c,2.54243124128558,b,t,?,s,k,w,p,p,w,o,e,w,v,d,1,0,1,p
k,y,e,f,s,f,c,2.12958837989699,b,t,?,s,s,p,p,p,w,o,e,w,v,p,1,0,1,p
x,s,n,f,s,f,c,1.76615146665574,b,t,?,s,k,p,p,p,w,o,e,w,v,l,1,0,1,p
k,s,e,f,f,f,c,2.21444511558336,b,t,?,k,k,w,w,p,w,o,e,w,v,l,1,0,1,p
k,y,n,f,f,f,c,2.88132528258572,b,t,?,s,k,w,p,p,w,o,e,w,v,l,1,0,1,p
f,y,e,f,f,f,c,1.67421610241837,b,t,?,s,s,w,w,p,w,o,e,w,v,p,1,0,1,p
k,s,n,f,s,f,c,1.98498964977072,b,t,?,k,s,w,w,p,w,o,e,w,v,d,1,0,1,p
f,s,n,f,f,f,c,1.27915253259719,b,t,?,s,k,p,p,p,w,o,e,w,v,p,1,0,1,p
k,s,e,f,y,f,c,1.567372999488,b,t,?,s,k,p,p,p,w,o,e,w,v,d,1,0,1,p
k,s,e,f,s,f,c,2.15132657762132,b,t,?,k,k,w,w,p,w,o,e,w,v,l,1,0,1,p
k,y,n,f,s,f,c,1.83948414241886,b,t,?,s,s,p,p,p,w,o,e,w,v,l,1,0,1,p
k,s,n,f,f,f,c,1.95623775203113,b,t,?,s,s,p,p,p,w,o,e,w,v,p,1,0,1,p
k,y,n,f,s,f,c,1.9519119893837,b,t,?,k,s,p,p,p,w,o,e,w,v,l,1,0,1,p
k,s,n,f,s,f,c,1.86385639041245,b,t,?,k,k,w,w,p,w,o,e,w,v,l,1,0,1,p
k,s,e,f,s,f,c,2.36132958783215,b,t,?,s,s,w,w,p,w,o,e,w,v,d,1,0,1,p
x,s,n,f,y,f,c,1.72247106394023,b,t,?,k,k,w,p,p,w,o,e,w,v,l,1,0,1,p
x,y,e,f,s,f,c,1.87830806980888,b,t,?,s,s,p,p,p,w,o,e,w,v,l,1,0,1,p
f,s,e,f,y,f,c,1.70590087485835,b,t,?,k,k,p,w,p,w,o,e,w,v,p,1,0,1,p
k,y,n,f,f,f,c,2.7476172434911,b,t,?,s,s,p,p,p,w,o,e,w,v,d,1,0,1,p
f,s,n,f,f,f,c,1.85213371352984,b,t,?,s,s,p,w,p,w,o,e,w,v,p,1,0,1,p
k,y,e,f,f,f,c,1.25564676865399,b,t,?,k,k,p,w,p,w,o,e,w,v,d,1,0,1,p
f,s,n,f,f,f,c,2.14221886073495,b,t,?,k,k,w,p,p,w,o,e,w,v,d,1,0,1,p
k,s,n,f,y,f,c,2.10306695112035,b,t,?,s,s,w,w,p,w,o,e,w,v,l,1,0,1,p
f,y,n,f,s,f,c,1.39925711426938,b,t,?,k,k,w,w,p,w,o,e,w,v,p,1,0,1,p
x,s,n,f,s,f,c,1.73097511557487,b,t,?,s,s,p,p,p,w,o,e,w,v,p,1,0,1,p
f,y,e,f,f,f,c,2.26800041566627,b,t,?,k,k,w,w,p,w,o,e,w,v,d,1,0,1,p
x,s,e,f,y,f,c,1.76731455517741,b,t,?,s,k,p,w,p,w,o,e,w,v,p,1,0,1,p
x,s,n,f,f,f,c,1.30548338332391,b,t,?,k,s,w,w,p,w,o,e,w,v,l,1,0,1,p
f,s,n,f,f,f,c,1.99777489167527,b,t,?,k,s,w,w,p,w,o,e,w,v,p,1,0,1,p
k,s,n,f,y,f,c,1.68864651374992,b,t,?,k,k,w,w,p,w,o,e,w,v,l,1,0,1,p
k,s,e,f,f,f,c,1.65260071112785,b,t,?,k,s,w,w,p,w,o,e,w,v,p,1,0,1,p
k,s,e,f,s,f,c,2.16853100494165,b,t,?,k,s,p,w,p,w,o,e,w,v,l,1,0,1,p
x,s,e,f,f,f,c,1.8492004742192,b,t,?,k,k,w,p,p,w,o,e,w,v,d,1,0,1,p
k,s,e,f,y,f,c,1.83717217391975,b,t,?,k,s,p,w,p,w,o,e,w,v,p,1,0,1,p
x,s,n,f,f,f,c,2.58078356170625,b,t,?,s,s,w,w,p,w,o,e,w,v,p,1,0,1,p
x,y,e,f,f,f,c,1.49196322534137,b,t,?,k,k,w,w,p,w,o,e,w,v,p,1,0,1,p
f,s,e,f,s,f,c,2.07488462795536,b,t,?,s,s,p,p,p,w,o,e,w,v,l,1,0,1,p
k,y,e,f,y,f,c,1.66035947115015,b,t,?,k,s,w,p,p,w,o,e,w,v,l,1,0,1,p
f,s,e,f,y,f,c,1.27059201707095,b,t,?,k,k,p,p,p,w,o,e,w,v,d,1,0,1,p
f,y,e,f,s,f,c,1.5699634781043,b,t,?,k,s,p,w,p,w,o,e,w,v,d,1,0,1,p
k,y,e,f,s,f,c,2.10232789435177,b,t,?,s,k,w,p,p,w,o,e,w,v,d,1,0,1,p
k,y,e,f,s,f,c,1.94156604015427,b,t,?,s,s,w,w,p,w,o,e,w,v,d,1,0,1,p
k,y,n,f,s,f,c,1.95434003312516,b,t,?,k,s,w,p,p,w,o,e,w,v,l,1,0,1,p
k,s,e,f,s,f,c,1.85276937200073,b,t,?,k,s,w,w,p,w,o,e,w,v,p,1,0,1,p
k,s,e,f,f,f,c,2.90926175222367,b,t,?,k,s,p,w,p,w,o,e,w,v,l,1,0,1,p
x,s,e,f,s,f,c,2.34890747075986,b,t,?,s,s,p,w,p,w,o,e,w,v,p,1,0,1,p
k,y,e,f,f,f,c,1.63577888920452,b,t,?,s,k,w,w,p,w,o,e,w,v,d,1,0,1,p
k,s,e,f,s,f,c,1.80389658678273,b,t,?,s,s,w,p,p,w,o,e,w,v,p,1,0,1,p
f,s,n,f,f,f,c,1.84432407720698,b,t,?,s,k,w,w,p,w,o,e,w,v,p,1,0,1,p
f,y,n,f,f,f,c,1.67952769809317,b,t,?,s,k,p,p,p,w,o,e,w,v,d,1,0,1,p
f,y,e,f,y,f,c,1.85251282845721,b,t,?,s,s,w,p,p,w,o,e,w,v,p,1,0,1,p
x,s,e,f,f,f,c,1.91832660284623,b,t,?,s,s,w,w,p,w,o,e,w,v,d,1,0,1,p
f,s,e,f,s,f,c,1.77486676543311,b,t,?,k,k,p,w,p,w,o,e,w,v,d,1,0,1,p
k,s,e,f,y,f,c,1.35004716607393,b,t,?,k,s,w,p,p,w,o,e,w,v,d,1,0,1,p
x,s,n,f,y,f,c,1.43013185215737,b,t,?,s,k,w,p,p,w,o,e,w,v,p,1,0,1,p
k,y,e,f,s,f,c,1.73965479719052,b,t,?,k,s,w,w,p,w,o,e,w,v,l,1,0,1,p
x,s,e,f,y,f,c,2.04494552777407,b,t,?,k,s,p,w,p,w,o,e,w,v,d,1,0,1,p
x,s,n,f,s,f,c,1.94909062757693,b,t,?,k,s,w,p,p,w,o,e,w,v,d,1,0,1,p
k,s,e,f,y,f,c,2.10742187762407,b,t,?,k,k,w,w,p,w,o,e,w,v,d,1,0,1,p
x,s,n,f,y,f,c,1.81170350338744,b,t,?,s,k,w,w,p,w,o,e,w,v,l,1,0,1,p
k,y,e,f,s,f,c,1.84617859452219,b,t,?,k,s,w,p,p,w,o,e,w,v,p,1,0,1,p
k,y,n,f,y,f,c,1.60335837108047,b,t,?,k,k,w,p,p,w,o,e,w,v,d,1,0,1,p
